Seq,DH137,DH138,DH139,DH140,DH141,DH142,DH143,DH144
DH_16125,0,0,0,0,0,0,0,0
DH_16126,0,0,0,0,0,0,0,0
DH_16127,0,0,0,0,0,0,0,0
DH_16128,0,0,0,0,0,0,0,0
DH_16129,0,0,0,0,0,0,0,0
DH_16130,0,0,0,0,0,0,0,0
DH_16131,0,0,0,0,0,0,0,0
DH_16132,0,0,0,0,0,0,0,0
DH_16133,0,0,0,0,0,0,0,0
DH_16134,0,0,0,0,0,0,0,0
DH_16135,0,0,0,0,0,0,0,0
DH_16136,0,0,0,0,0,0,0,0
DH_16137,0,0,0,0,0,0,0,0
DH_16138,0,0,0,0,0,0,0,0
DH_16139,0,0,0,0,0,0,0,0
DH_16140,0,0,0,0,0,0,0,0
DH_16141,0,0,0,0,0,0,0,0
DH_16142,0,0,0,0,0,0,0,0
DH_16143,0,0,0,0,0,0,0,0
DH_16144,0,0,0,0,0,0,0,0
DH_16145,0,0,0,0,0,0,0,0
DH_16146,0,0,0,0,0,0,0,0
DH_16147,0,0,0,0,0,0,0,0
DH_16148,0,0,0,0,0,0,0,0
DH_16149,0,0,0,0,0,0,0,0
DH_16150,0,0,0,0,0,0,0,0
DH_16151,0,0,0,0,0,0,0,0
DH_16152,0,0,0,0,0,0,0,0
DH_16153,0,0,0,0,0,0,0,0
DH_16154,0,0,0,0,0,0,0,0
DH_16155,0,0,0,0,0,0,0,0
DH_16156,0,0,0,0,0,0,0,0
DH_16157,0,0,0,0,0,0,0,0
DH_16158,0,0,0,0,0,0,0,0
DH_16159,0,0,0,0,0,0,0,0
DH_16160,0,0,0,0,0,0,0,0
DH_16161,0,0,0,0,0,0,0,0
DH_16162,0,0,0,0,0,0,0,0
DH_16163,0,0,0,0,0,0,0,0
DH_16164,0,0,0,0,0,0,0,0
DH_16165,0,0,0,0,0,0,0,0
DH_16166,0,0,0,0,0,0,0,0
DH_16167,0,0,0,0,0,0,0,0
DH_16168,0,0,0,0,0,0,0,0
DH_16169,0,0,0,0,0,0,0,0
DH_16170,0,0,0,0,0,0,0,0
DH_16171,0,0,0,0,0,0,0,0
DH_16172,0,0,0,0,0,0,0,0
DH_16173,0,0,0,0,0,0,0,0
DH_16174,0,0,0,0,0,0,0,0
DH_16175,0,0,0,0,0,0,0,0
DH_16176,0,0,0,0,0,0,0,0
DH_16177,0,0,0,0,0,0,0,0
DH_16178,0,0,0,0,0,0,0,0
DH_16179,0,0,0,0,0,0,0,0
DH_16180,0,0,0,0,0,0,0,0
DH_16181,0,0,0,0,0,0,0,0
DH_16182,0,0,0,0,0,0,0,0
DH_16183,0,0,0,0,0,0,0,0
DH_16184,0,0,0,0,0,0,0,0
DH_16185,0,0,0,0,0,0,0,0
DH_16186,0,0,0,0,0,0,0,0
DH_16187,0,0,0,0,0,0,0,0
DH_16188,0,0,0,0,0,0,0,0
DH_16189,0,0,0,0,0,0,0,0
DH_16190,0,0,0,0,0,0,0,0
DH_16191,0,0,0,0,0,0,0,0
DH_16192,0,0,0,0,0,0,0,0
DH_16193,0,0,0,0,0,0,0,0
DH_16194,0,0,0,0,0,0,0,0
DH_16195,0,0,0,0,0,0,0,0
DH_16196,0,0,0,0,0,0,0,0
DH_16197,0,0,0,0,0,0,0,0
DH_16198,0,0,0,0,0,0,0,0
DH_16199,0,0,0,0,0,0,0,0
DH_16200,0,0,0,0,0,0,0,0
DH_16201,0,0,0,0,0,0,0,0
DH_16202,0,0,0,0,0,0,0,0
DH_16203,0,0,0,0,0,0,0,0
DH_16204,0,0,0,0,0,0,0,0
DH_16205,0,0,0,0,0,0,0,0
DH_16206,0,0,0,0,0,0,0,0
DH_16207,0,0,0,0,0,0,0,0
DH_16208,0,0,0,0,0,0,0,0
DH_16209,0,0,0,0,0,0,0,0
DH_16210,0,0,0,0,0,0,0,0
DH_16211,0,0,0,0,0,0,0,0
DH_16212,0,0,0,0,0,0,0,0
DH_16213,0,0,0,0,0,0,0,0
DH_16214,0,0,0,0,0,0,0,0
DH_16215,0,0,0,0,0,0,0,0
DH_16216,0,0,0,0,0,0,0,0
DH_16217,0,0,0,0,0,0,0,0
DH_16218,0,0,0,0,0,0,0,0
DH_16219,0,0,0,0,0,0,0,0
DH_16220,0,0,0,0,0,0,0,0
DH_16221,0,0,0,0,0,0,0,0
DH_16222,0,0,0,0,0,0,0,0
DH_16223,0,0,0,0,0,0,0,0
DH_16224,0,0,0,0,0,0,0,0
DH_16225,0,0,0,0,0,0,0,0
DH_16226,0,0,0,0,0,0,0,0
DH_16227,0,0,0,0,0,0,0,0
DH_16228,0,0,0,0,0,0,0,0
DH_16229,0,0,0,0,0,0,0,0
DH_16230,0,0,0,0,0,0,0,0
DH_16231,0,0,0,0,0,0,0,0
DH_16232,0,0,0,0,0,0,0,0
DH_16233,0,0,0,0,0,0,0,0
DH_16234,0,0,0,0,0,0,0,0
DH_16235,0,0,0,0,0,0,0,0
DH_16236,0,0,0,0,0,0,0,0
DH_16237,0,0,0,0,0,0,0,0
DH_16238,0,0,0,0,0,0,0,0
DH_16239,0,0,0,0,0,0,0,0
DH_16240,0,0,0,0,0,0,0,0
DH_16241,0,0,0,0,0,0,0,0
DH_16242,0,0,0,0,0,0,0,0
DH_16243,0,0,0,0,0,0,0,0
DH_16244,0,0,0,0,0,0,0,0
DH_16245,0,0,0,0,0,0,0,0
DH_16246,0,0,0,0,0,0,0,0
DH_16247,0,0,0,0,0,0,0,0
DH_16248,0,0,0,0,0,0,0,0
DH_16249,0,0,0,0,0,0,0,0
DH_16250,0,0,0,0,0,0,0,0
DH_16251,0,0,0,0,0,0,0,0
DH_16252,0,0,0,0,0,0,0,0
DH_16253,0,0,0,0,0,0,0,0
DH_16254,0,0,0,0,0,0,0,0
DH_16255,0,0,0,0,0,0,0,0
DH_16256,0,0,0,0,0,0,0,0
DH_16257,0,0,0,0,0,0,0,0
DH_16258,0,0,0,0,0,0,0,0
DH_16259,0,0,0,0,0,0,0,0
DH_16260,0,0,0,0,0,0,0,0
DH_16261,0,0,0,0,0,0,0,0
DH_16262,0,0,0,0,0,0,0,0
DH_16263,0,0,0,0,0,0,0,0
DH_16264,0,0,0,0,0,0,0,0
DH_16265,0,0,0,0,0,0,0,0
DH_16266,0,0,0,0,0,0,0,0
DH_16267,0,0,0,0,0,0,0,0
DH_16268,0,0,0,0,0,0,0,0
DH_16269,0,0,0,0,0,0,0,0
DH_16270,0,0,0,0,0,0,0,0
DH_16271,0,0,0,0,0,0,0,0
DH_16272,0,0,0,0,0,0,0,0
DH_16273,0,0,0,0,0,0,0,0
DH_16274,0,0,0,0,0,0,0,0
DH_16275,0,0,0,0,0,0,0,0
DH_16276,0,0,0,0,0,0,0,0
DH_16277,0,0,0,0,0,0,0,0
DH_16278,0,0,0,0,0,0,0,0
DH_16279,0,0,0,0,0,0,0,0
DH_16280,0,0,0,0,0,0,0,0
DH_16281,0,0,0,0,0,0,0,0
DH_16282,0,0,0,0,0,0,0,0
DH_16283,0,0,0,0,0,0,0,0
DH_16284,0,0,0,0,0,0,0,0
DH_16285,0,0,0,0,0,0,0,0
DH_16286,0,0,0,0,0,0,0,0
DH_16287,0,0,0,0,0,0,0,0
DH_16288,0,0,0,0,0,0,0,0
DH_16289,0,0,0,0,0,0,0,0
DH_16290,0,0,0,0,0,0,0,0
DH_16291,0,0,0,0,0,0,0,0
DH_16292,0,0,0,0,0,0,0,0
DH_16293,0,0,0,0,0,0,0,0
DH_16294,0,0,0,0,0,0,0,0
DH_16295,0,0,0,0,0,0,0,0
DH_16296,0,0,0,0,0,0,0,0
DH_16297,0,0,0,0,0,0,0,0
DH_16298,0,0,0,0,0,0,0,0
DH_16299,0,0,0,0,0,0,0,0
DH_16300,0,0,0,0,0,0,0,0
DH_16301,0,0,0,0,0,0,0,0
DH_16302,0,0,0,0,0,0,0,0
DH_16303,0,0,0,0,0,0,0,0
DH_16304,0,0,0,0,0,0,0,0
DH_16305,0,0,0,0,0,0,0,0
DH_16306,0,0,0,0,0,0,0,0
DH_16307,0,0,0,0,0,0,0,0
DH_16308,0,0,0,0,0,0,0,0
DH_16309,0,0,0,0,0,0,0,0
DH_16310,0,0,0,0,0,0,0,0
DH_16311,0,0,0,0,0,0,0,0
DH_16312,0,0,0,0,0,0,0,0
DH_16313,0,0,0,0,0,0,0,0
DH_16314,0,0,0,0,0,0,0,0
DH_16315,0,0,0,0,0,0,0,0
DH_16316,0,0,0,0,0,0,0,0
DH_16317,0,0,0,0,0,0,0,0
DH_16318,0,0,0,0,0,0,0,0
DH_16319,0,0,0,0,0,0,0,0
DH_16320,0,0,0,0,0,0,0,0
DH_16321,0,0,0,0,0,0,0,0
DH_16322,0,0,0,0,0,0,0,0
DH_16323,0,0,0,0,0,0,0,0
DH_16324,0,0,0,0,0,0,0,0
DH_16325,0,0,0,0,0,0,0,0
DH_16326,0,0,0,0,0,0,0,0
DH_16327,0,0,0,0,0,0,0,0
DH_16328,0,0,0,0,0,0,0,0
DH_16329,0,0,0,0,0,0,0,0
DH_16330,0,0,0,0,0,0,0,0
DH_16331,0,0,0,0,0,0,0,0
DH_16332,0,0,0,0,0,0,0,0
DH_16333,0,0,0,0,0,0,0,0
DH_16334,0,0,0,0,0,0,0,0
DH_16335,0,0,0,0,0,0,0,0
DH_16336,0,0,0,0,0,0,0,0
DH_16337,0,0,0,0,0,0,0,0
DH_16338,0,0,0,0,0,0,0,0
DH_16339,0,0,0,0,0,0,0,0
DH_16340,0,0,0,0,0,0,0,0
DH_16341,0,0,0,0,0,0,0,0
DH_16342,0,0,0,0,0,0,0,0
DH_16343,0,0,0,0,0,0,0,0
DH_16344,0,0,0,0,0,0,0,0
DH_16345,0,0,0,0,0,0,0,0
DH_16346,0,0,0,0,0,0,0,0
DH_16347,0,0,0,0,0,0,0,0
DH_16348,0,0,0,0,0,0,0,0
DH_16349,0,0,0,0,0,0,0,0
DH_16350,0,0,0,0,0,0,0,0
DH_16351,0,0,0,0,0,0,0,0
DH_16352,0,0,0,0,0,0,0,0
DH_16353,0,0,0,0,0,0,0,0
DH_16354,0,0,0,0,0,0,0,0
DH_16355,0,0,0,0,0,0,0,0
DH_16356,0,0,0,0,0,0,0,0
DH_16357,0,0,0,0,0,0,0,0
DH_16358,0,0,0,0,0,0,0,0
DH_16359,0,0,0,0,0,0,0,0
DH_16360,0,0,0,0,0,0,0,0
DH_16361,0,0,0,0,0,0,0,0
DH_16362,0,0,0,0,0,0,0,0
DH_16363,0,0,0,0,0,0,0,0
DH_16364,0,0,0,0,0,0,0,0
DH_16365,0,0,0,0,0,0,0,0
DH_16366,0,0,0,0,0,0,0,0
DH_16367,0,0,0,0,0,0,0,0
DH_16368,0,0,0,0,0,0,0,0
DH_16369,0,0,0,0,0,0,0,0
DH_16370,0,0,0,0,0,0,0,0
DH_16371,0,0,0,0,0,0,0,0
DH_16372,0,0,0,0,0,0,0,0
DH_16373,0,0,0,0,0,0,0,0
DH_16374,0,0,0,0,0,0,0,0
DH_16375,0,0,0,0,0,0,0,0
DH_16376,0,0,0,0,0,0,0,0
DH_16377,0,0,0,0,0,0,0,0
DH_16378,0,0,0,0,0,0,0,0
DH_16379,0,0,0,0,0,0,0,0
DH_16380,0,0,0,0,0,0,0,0
DH_16381,0,0,0,0,0,0,0,0
DH_16382,0,0,0,0,0,0,0,0
DH_16383,0,0,0,0,0,0,0,0
DH_16384,0,0,0,0,0,0,0,0
DH_16385,0,0,0,0,0,0,0,0
DH_16386,0,0,0,0,0,0,0,0
DH_16387,0,0,0,0,0,0,0,0
DH_16388,0,0,0,0,0,0,0,0
DH_16389,0,0,0,0,0,0,0,0
DH_16390,0,0,0,0,0,0,0,0
DH_16391,0,0,0,0,0,0,0,0
DH_16392,0,0,0,0,0,0,0,0
DH_16393,0,0,0,0,0,0,0,0
DH_16394,0,0,0,0,0,0,0,0
DH_16395,0,0,0,0,0,0,0,0
DH_16396,0,0,0,0,0,0,0,0
DH_16397,0,0,0,0,0,0,0,0
DH_16398,0,0,0,0,0,0,0,0
DH_16399,0,0,0,0,0,0,0,0
DH_16400,0,0,0,0,0,0,0,0
DH_16401,0,0,0,0,0,0,0,0
DH_16402,0,0,0,0,0,0,0,0
DH_16403,0,0,0,0,0,0,0,0
DH_16404,0,0,0,0,0,0,0,0
DH_16405,0,0,0,0,0,0,0,0
DH_16406,0,0,0,0,0,0,0,0
DH_16407,0,0,0,0,0,0,0,0
DH_16408,0,0,0,0,0,0,0,0
DH_16409,0,0,0,0,0,0,0,0
DH_16410,0,0,0,0,0,0,0,0
DH_16411,0,0,0,0,0,0,0,0
DH_16412,0,0,0,0,0,0,0,0
DH_16413,0,0,0,0,0,0,0,0
DH_16414,0,0,0,0,0,0,0,0
DH_16415,0,0,0,0,0,0,0,0
DH_16416,0,0,0,0,0,0,0,0
DH_16417,0,0,0,0,0,0,0,0
DH_16418,0,0,0,0,0,0,0,0
DH_16419,0,0,0,0,0,0,0,0
DH_16420,0,0,0,0,0,0,0,0
DH_16421,0,0,0,0,0,0,0,0
DH_16422,0,0,0,0,0,0,0,0
DH_16423,0,0,0,0,0,3,0,0
DH_16424,0,0,0,0,0,0,0,0
DH_16425,0,0,0,0,0,0,0,0
DH_16426,0,0,0,0,0,0,0,0
DH_16427,0,0,0,0,0,0,0,0
DH_16428,0,0,0,0,0,0,0,0
DH_16429,0,0,0,0,0,0,0,0
DH_16430,0,0,0,0,0,0,0,0
DH_16431,0,0,0,0,0,0,0,0
DH_16432,0,0,0,0,0,0,0,0
DH_16433,0,0,0,0,0,0,0,0
DH_16434,0,0,0,0,0,0,0,0
DH_16435,0,0,0,0,0,0,0,0
DH_16436,0,0,0,0,0,0,0,0
DH_16437,0,0,0,0,0,0,0,0
DH_16438,0,0,0,0,0,0,0,0
DH_16439,0,0,0,0,0,0,0,0
DH_16440,0,0,0,0,0,3,0,0
DH_16441,0,0,0,0,0,0,0,0
DH_16442,0,0,0,0,3,0,0,0
DH_16443,0,0,0,0,0,0,0,0
DH_16444,0,0,0,0,0,0,0,0
DH_16445,0,0,0,0,0,0,0,0
DH_16446,0,0,0,0,0,0,0,0
DH_16447,0,0,0,0,0,0,0,0
DH_16448,0,0,0,0,0,0,0,0
DH_16449,0,0,0,0,0,0,0,0
DH_16450,0,0,0,0,0,0,0,0
DH_16451,0,0,0,0,0,0,0,0
DH_16452,0,0,0,0,0,0,0,0
DH_16453,0,0,0,0,0,0,0,0
DH_16454,0,0,0,0,0,0,0,0
DH_16455,0,0,0,0,0,0,0,0
DH_16456,0,0,0,0,0,0,0,0
DH_16457,0,0,0,0,0,0,0,0
DH_16458,0,0,0,0,0,0,0,0
DH_16459,0,0,0,0,0,0,0,0
DH_16460,0,0,0,0,0,0,0,0
DH_16461,0,0,0,0,0,0,0,0
DH_16462,0,0,0,0,0,0,0,0
DH_16463,0,0,0,0,0,0,0,0
DH_16464,0,0,0,0,0,0,0,0
DH_16465,0,0,0,0,0,0,0,0
DH_16466,0,0,0,0,0,0,0,0
DH_16467,0,0,0,0,0,0,0,0
DH_16468,0,0,0,0,0,0,0,0
DH_16469,0,0,0,0,0,0,0,0
DH_16470,0,0,0,0,0,0,0,0
DH_16471,0,0,0,0,0,0,0,0
DH_16472,0,0,0,0,0,0,0,0
DH_16473,0,0,0,0,0,0,0,0
DH_16474,0,0,0,0,0,0,0,0
DH_16475,0,0,0,0,0,0,0,0
DH_16476,0,0,0,0,0,0,0,0
DH_16477,0,0,0,0,0,0,0,0
DH_16478,0,0,0,0,0,0,0,0
DH_16479,0,0,0,0,0,0,0,0
DH_16480,0,0,0,0,0,0,0,0
DH_16481,0,0,0,0,0,0,0,0
DH_16482,0,0,0,0,0,0,0,0
DH_16483,0,0,0,0,0,0,0,0
DH_16484,0,0,0,0,0,0,0,0
DH_16485,0,0,0,0,0,0,0,0
DH_16486,0,0,0,0,0,0,0,0
DH_16487,0,0,0,0,0,0,0,0
DH_16488,0,0,0,0,0,0,0,0
DH_16489,0,0,0,0,0,0,0,0
DH_16490,0,0,0,0,0,0,0,0
DH_16491,0,0,0,0,0,0,0,0
DH_16492,0,0,0,0,0,0,0,0
DH_16493,0,0,0,0,0,0,0,0
DH_16494,0,0,0,0,0,0,0,0
DH_16495,0,0,0,0,0,0,0,0
DH_16496,0,0,0,0,0,0,0,0
DH_16497,0,0,0,0,0,2,0,0
DH_16498,0,0,0,0,0,0,0,0
DH_16499,0,0,0,0,0,0,0,0
DH_16500,0,0,0,0,0,0,0,0
DH_16501,0,0,0,0,0,0,0,0
DH_16502,0,0,0,0,0,0,0,0
DH_16503,0,0,0,0,0,0,0,0
DH_16504,0,0,0,0,0,0,0,0
DH_16505,0,0,0,0,0,0,0,0
DH_16506,0,0,0,0,0,0,0,0
DH_16507,0,0,0,0,0,0,0,0
DH_16508,0,0,0,0,0,0,0,0
DH_16509,0,0,0,0,0,0,0,0
DH_16510,0,0,0,0,0,0,0,0
DH_16511,0,0,0,0,0,0,0,0
DH_16512,0,0,0,0,0,0,0,0
DH_16513,0,0,0,0,0,0,0,0
DH_16514,0,0,0,0,0,0,0,0
DH_16515,0,0,0,0,0,0,0,0
DH_16516,0,0,0,0,0,0,0,0
DH_16517,0,0,0,0,0,0,0,0
DH_16518,0,0,0,0,0,0,0,0
DH_16519,0,0,0,0,0,0,0,0
DH_16520,0,0,0,0,0,0,0,0
DH_16521,0,0,0,0,0,0,0,0
DH_16522,0,0,0,0,0,0,0,0
DH_16523,0,0,0,0,0,0,0,0
DH_16524,0,0,0,0,0,0,0,0
DH_16525,0,0,0,0,0,0,0,0
DH_16526,0,0,0,0,0,0,0,0
DH_16527,0,0,0,0,0,0,0,0
DH_16528,0,0,0,0,0,0,0,0
DH_16529,0,0,0,0,0,0,0,0
DH_16530,0,0,0,0,0,0,0,0
DH_16531,0,0,0,0,0,0,0,0
DH_16532,0,0,0,0,0,0,0,0
DH_16533,0,0,0,0,0,0,0,0
DH_16534,0,0,0,0,0,0,0,0
DH_16535,0,0,0,0,0,0,0,0
DH_16536,0,0,0,0,0,0,0,0
DH_16537,0,0,0,0,0,0,0,0
DH_16538,0,0,0,0,0,0,0,0
DH_16539,0,0,0,0,0,0,0,0
DH_16540,0,0,0,0,0,0,0,0
DH_16541,0,0,0,0,0,0,0,0
DH_16542,0,0,0,0,0,0,0,0
DH_16543,0,0,0,0,0,0,0,0
DH_16544,0,0,0,0,0,0,0,0
DH_16545,0,0,0,0,0,0,0,0
DH_16546,0,0,0,0,0,0,0,0
DH_16547,0,0,0,0,0,0,0,0
DH_16548,0,0,0,0,0,0,0,0
DH_16549,0,0,0,0,0,0,0,0
DH_16550,0,0,0,0,0,0,0,0
DH_16551,0,0,0,0,0,0,0,0
DH_16552,0,0,0,0,0,0,0,0
DH_16553,0,0,0,0,0,0,0,0
DH_16554,0,0,0,0,0,0,0,0
DH_16555,0,0,0,0,0,0,0,0
DH_16556,0,0,0,0,0,0,0,0
DH_16557,0,0,0,0,0,0,0,0
DH_16558,0,0,0,0,0,0,0,0
DH_16559,0,0,0,0,0,0,0,0
DH_16560,0,0,0,0,0,0,0,0
DH_16561,0,0,0,0,0,0,0,0
DH_16562,0,0,0,0,0,0,0,0
DH_16563,0,0,0,0,0,0,0,0
DH_16564,0,0,0,0,0,0,0,0
DH_16565,0,0,0,0,0,0,0,0
DH_16566,0,0,0,0,0,0,0,0
DH_16567,0,0,0,0,0,0,0,0
DH_16568,0,0,0,0,0,0,0,0
DH_16569,0,0,0,0,0,0,0,0
DH_16570,0,0,0,0,0,0,0,0
DH_16571,0,0,0,0,0,0,0,0
DH_16572,0,0,0,0,0,0,0,0
DH_16573,0,0,0,0,0,0,0,0
DH_16574,0,0,0,0,0,0,0,0
DH_16575,0,0,0,0,0,0,0,0
DH_16576,0,0,0,0,0,0,0,0
DH_16577,0,0,0,0,0,0,0,0
DH_16578,0,0,0,0,0,0,0,0
DH_16579,0,0,0,0,0,0,0,0
DH_16580,0,0,0,0,0,0,0,0
DH_16581,0,0,0,0,0,0,0,0
DH_16582,0,0,0,0,0,0,0,0
DH_16583,0,0,0,0,0,0,0,0
DH_16584,0,0,0,0,0,0,0,0
DH_16585,0,0,0,0,0,0,0,0
DH_16586,0,0,0,0,0,0,0,0
DH_16587,0,0,0,0,0,0,0,0
DH_16588,0,0,0,0,0,0,0,0
DH_16589,0,0,0,0,0,0,0,0
DH_16590,0,0,0,0,0,0,0,0
DH_16591,0,0,0,0,0,0,0,0
DH_16592,0,0,0,0,0,0,0,0
DH_16593,0,0,0,0,0,0,0,0
DH_16594,0,0,0,0,0,0,0,0
DH_16595,0,0,0,0,0,0,0,0
DH_16596,0,0,0,0,0,0,0,0
DH_16597,0,0,0,0,0,0,0,0
DH_16598,0,0,0,0,0,0,0,0
DH_16599,0,0,0,0,0,0,0,0
DH_16600,0,0,0,0,0,0,0,0
DH_16601,0,0,0,0,0,0,0,0
DH_16602,0,0,0,0,0,0,0,0
DH_16603,0,0,0,0,0,0,0,0
DH_16604,0,0,0,0,0,0,0,0
DH_16605,0,0,0,0,0,0,0,0
DH_16606,0,0,0,0,0,0,0,0
DH_16607,0,0,0,0,0,0,0,0
DH_16608,0,0,0,0,0,0,0,0
DH_16609,0,0,0,0,0,0,0,0
DH_16610,0,0,0,0,0,0,0,0
DH_16611,0,0,0,0,0,0,0,0
DH_16612,0,0,0,0,0,0,0,0
DH_16613,0,0,0,0,0,0,0,0
DH_16614,0,0,0,0,0,0,0,0
DH_16615,0,0,0,0,0,0,0,0
DH_16616,0,0,0,0,0,0,0,0
DH_16617,0,0,0,0,0,0,0,0
DH_16618,0,0,0,0,0,0,0,0
DH_16619,0,0,0,0,0,0,0,0
DH_16620,0,0,0,0,0,0,0,0
DH_16621,0,0,0,0,0,0,0,0
DH_16622,0,0,0,0,0,0,0,0
DH_16623,0,0,0,0,0,0,0,0
DH_16624,0,0,0,0,0,0,0,0
DH_16625,0,0,0,0,0,0,0,0
DH_16626,0,0,0,0,0,0,0,0
DH_16627,0,0,0,0,0,0,0,0
DH_16628,0,0,0,0,0,0,0,0
DH_16629,0,0,0,0,0,0,0,0
DH_16630,0,0,0,0,0,0,0,0
DH_16631,0,0,0,0,0,0,0,0
DH_16632,0,0,0,0,0,0,0,0
DH_16633,0,0,0,0,0,0,0,0
DH_16634,0,0,0,0,0,0,0,0
DH_16635,0,0,0,0,0,0,0,0
DH_16636,0,0,0,0,0,0,0,0
DH_16637,0,0,0,0,0,0,0,0
DH_16638,0,0,0,0,0,0,0,0
DH_16639,0,0,0,0,0,0,0,0
DH_16640,0,0,0,0,0,0,0,0
DH_16641,0,0,0,0,0,0,0,0
DH_16642,0,0,0,0,0,0,0,0
DH_16643,0,0,0,0,0,0,0,0
DH_16644,0,0,0,0,0,0,0,0
DH_16645,0,0,0,0,0,0,0,0
DH_16646,0,0,0,0,0,0,0,0
DH_16647,0,0,0,0,0,0,0,0
DH_16648,0,0,0,0,0,0,0,0
DH_16649,0,0,0,0,0,0,0,0
DH_16650,0,0,0,0,0,0,0,0
DH_16651,0,0,0,0,0,0,0,0
DH_16652,0,0,0,0,0,0,0,0
DH_16653,0,0,0,0,0,0,0,0
DH_16654,0,0,0,0,0,0,0,0
DH_16655,0,0,0,0,0,0,0,0
DH_16656,0,0,0,0,0,0,0,0
DH_16657,0,0,0,0,0,0,0,0
DH_16658,0,0,0,0,0,0,0,0
DH_16659,0,0,0,0,0,0,0,0
DH_16660,0,0,0,0,0,0,0,0
DH_16661,0,0,0,0,0,0,0,0
DH_16662,0,0,0,0,0,0,0,0
DH_16663,0,0,0,0,0,0,0,0
DH_16664,0,0,0,0,0,0,0,0
DH_16665,0,0,0,0,0,0,0,0
DH_16666,0,0,0,0,0,0,0,0
DH_16667,0,0,0,0,0,0,0,0
DH_16668,0,0,0,0,0,0,0,0
DH_16669,0,0,0,0,0,0,0,0
DH_16670,0,0,0,0,0,0,0,0
DH_16671,0,0,0,0,0,0,0,0
DH_16672,0,0,0,0,0,0,0,0
DH_16673,0,0,0,0,0,0,0,0
DH_16674,0,0,0,0,0,0,0,0
DH_16675,0,0,0,0,0,0,0,0
DH_16676,0,0,0,0,0,0,0,0
DH_16677,0,0,0,0,0,0,0,0
DH_16678,0,0,0,0,0,0,0,0
DH_16679,0,0,0,0,0,0,0,0
DH_16680,0,0,0,0,0,0,0,0
DH_16681,0,0,0,0,0,0,0,0
DH_16682,0,0,0,0,0,0,0,0
DH_16683,0,0,0,0,0,0,0,0
DH_16684,0,0,0,0,0,0,0,0
DH_16685,0,0,0,0,0,0,0,0
DH_16686,0,0,0,0,0,0,0,0
DH_16687,0,0,0,0,0,0,0,0
DH_16688,0,0,0,0,0,0,0,0
DH_16689,0,0,0,0,0,0,0,0
DH_16690,0,0,0,0,0,0,0,0
DH_16691,0,0,0,0,0,0,0,0
DH_16692,0,0,0,0,0,0,0,0
DH_16693,0,0,0,0,0,0,0,0
DH_16694,0,0,0,0,0,0,0,0
DH_16695,0,0,0,0,0,0,0,0
DH_16696,0,5,0,0,0,0,0,0
DH_16697,0,0,0,0,0,0,0,0
DH_16698,0,0,0,0,0,0,0,0
DH_16699,0,3,0,0,0,0,0,0
DH_16700,0,0,0,0,0,0,0,0
DH_16701,0,0,0,0,0,0,0,0
DH_16702,0,0,0,0,0,0,0,0
DH_16703,0,0,0,0,0,0,0,0
DH_16704,0,0,0,0,0,0,0,0
DH_16705,0,0,0,0,0,0,0,0
DH_16706,0,0,0,0,0,0,0,0
DH_16707,0,0,0,0,0,0,0,0
DH_16708,0,0,0,0,0,0,0,0
DH_16709,0,0,0,0,0,0,0,0
DH_16710,0,0,0,0,0,0,0,0
DH_16711,0,0,0,0,0,0,0,0
DH_16712,0,0,0,0,0,0,0,0
DH_16713,0,0,0,0,0,0,0,0
DH_16714,0,0,0,0,0,0,0,0
DH_16715,0,0,0,0,0,0,0,0
DH_16716,0,0,0,0,0,0,0,0
DH_16717,0,0,0,0,0,0,0,0
DH_16718,0,0,0,0,0,0,0,0
DH_16719,0,0,0,0,0,0,0,0
DH_16720,0,0,0,0,0,0,0,0
DH_16721,0,0,0,0,0,0,0,0
DH_16722,0,0,0,0,0,0,0,0
DH_16723,0,0,0,0,0,0,0,0
DH_16724,0,0,0,0,0,0,0,0
DH_16725,0,0,0,0,0,0,0,0
DH_16726,0,0,0,0,0,0,0,0
DH_16727,0,0,0,0,0,0,0,0
DH_16728,0,0,0,0,0,0,0,0
DH_16729,0,0,0,0,0,0,0,0
DH_16730,0,0,0,0,0,0,0,0
DH_16731,0,0,0,0,0,0,0,0
DH_16732,0,0,0,0,0,0,0,0
DH_16733,0,0,0,0,0,0,0,0
DH_16734,0,0,0,0,0,0,0,0
DH_16735,0,0,0,0,0,0,0,0
DH_16736,0,0,0,0,0,0,0,0
DH_16737,0,0,0,0,0,0,0,0
DH_16738,0,0,0,0,0,0,0,0
DH_16739,0,0,0,0,0,0,0,0
DH_16740,0,0,0,0,0,0,0,0
DH_16741,0,0,0,0,0,0,0,0
DH_16742,0,0,0,0,0,0,0,0
DH_16743,0,0,0,0,0,0,0,0
DH_16744,0,0,0,0,0,0,0,0
DH_16745,0,0,0,0,0,0,0,0
DH_16746,0,0,0,0,0,0,0,0
DH_16747,0,0,0,0,0,0,0,0
DH_16748,0,0,0,0,0,0,0,0
DH_16749,0,0,0,0,0,0,0,0
DH_16750,0,0,0,0,0,0,0,0
DH_16751,0,0,0,0,0,0,0,0
DH_16752,0,0,0,0,0,0,0,0
DH_16753,0,0,0,0,0,0,0,0
DH_16754,0,0,0,0,0,0,0,0
DH_16755,0,0,0,0,0,0,0,0
DH_16756,0,0,0,0,0,0,0,0
DH_16757,0,0,0,0,0,0,0,0
DH_16758,0,0,0,0,0,0,0,0
