Seq,Phylum,Class,Order,Family,Genus,Lineage
DH_10129,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Burkholderiales
DH_10739,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Burkholderiales
DH_11310,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,MWH-UniP1 aquatic group,Burkholderiales
DH_11612,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Burkholderiales
DH_11620,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Burkholderiales
DH_13082,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,Burkholderiales
DH_13670,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Burkholderiales
DH_14525,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,Burkholderiales
DH_14730,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,MWH-UniP1 aquatic group,Burkholderiales
DH_14899,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,MWH-UniP1 aquatic group,Burkholderiales
DH_16311,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,MWH-UniP1 aquatic group,Burkholderiales
DH_16510,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderiales
DH_16602,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,MWH-UniP1 aquatic group,Burkholderiales
DH_18299,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,Burkholderiales
DH_18661,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,MWH-UniP1 aquatic group,Burkholderiales
DH_18718,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,MWH-UniP1 aquatic group,Burkholderiales
DH_19098,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Burkholderiales
DH_19109,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Burkholderiales
DH_19553,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Burkholderiales
DH_19678,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,Burkholderiales
DH_19724,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderiales
DH_19860,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Burkholderiales
DH_20659,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,SC-I-84,Burkholderiales
DH_20878,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderiales
DH_21399,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Burkholderiales
DH_21532,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,MWH-UniP1 aquatic group,Burkholderiales
DH_21701,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Burkholderiales
DH_22220,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,MWH-UniP1 aquatic group,Burkholderiales
DH_22228,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Burkholderiales
DH_22719,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Burkholderiales
DH_22848,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Burkholderiales
DH_22878,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Burkholderiales
DH_23101,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Burkholderiales
DH_23281,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,MWH-UniP1 aquatic group,Burkholderiales
DH_23362,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Burkholderiales
DH_23940,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Burkholderiales
DH_24129,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,Burkholderiales
DH_24671,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,MWH-UniP1 aquatic group,Burkholderiales
DH_24714,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,MWH-UniP1 aquatic group,Burkholderiales
DH_24743,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,EC94,Burkholderiales
DH_24814,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,MWH-UniP1 aquatic group,Burkholderiales
DH_25070,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,MWH-UniP1 aquatic group,Burkholderiales
DH_25167,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,MWH-UniP1 aquatic group,Burkholderiales
DH_25286,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Burkholderiales
DH_25292,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Burkholderiales
DH_25309,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,Burkholderiales
DH_26795,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Burkholderiales
DH_27191,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,MWH-UniP1 aquatic group,Burkholderiales
DH_27978,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Burkholderiales
DH_28552,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,MWH-UniP1 aquatic group,Burkholderiales
DH_28716,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,MWH-UniP1 aquatic group,Burkholderiales
DH_29077,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Burkholderiales
DH_29440,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Burkholderiales
DH_29500,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderiales
DH_29724,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderiales
DH_29780,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Burkholderiales
DH_29819,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Burkholderiales
DH_30116,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Burkholderiales
DH_30224,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Burkholderiales
DH_30273,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Burkholderiales
DH_30588,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Burkholderiales
DH_30755,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Burkholderiales
DH_30796,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Burkholderiales
DH_31237,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiales Incertae Sedis,Burkholderiales
DH_32283,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Burkholderiales
DH_32801,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Burkholderiales
DH_32987,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Burkholderiales
DH_33176,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,NA,Burkholderiales
DH_33261,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Alcaligenaceae,Burkholderiales
DH_34274,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,MWH-UniP1 aquatic group,Burkholderiales
DH_34299,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,MWH-UniP1 aquatic group,Burkholderiales
DH_34330,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Burkholderiales
DH_34383,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Burkholderiales
DH_34413,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Burkholderiales
DH_34580,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderiales
DH_34632,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,MWH-UniP1 aquatic group,Burkholderiales
DH_34716,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Burkholderiales
DH_34760,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Burkholderiales
DH_34774,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Burkholderiales
DH_34784,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Burkholderiales
DH_34823,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Burkholderiales
DH_34842,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Burkholderiales
DH_34898,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Neisseriaceae,Burkholderiales
DH_34928,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Burkholderiales
DH_34992,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Burkholderiales
DH_35040,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Methylophilaceae,Burkholderiales
DH_35143,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Burkholderiales
DH_35465,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Burkholderiales
DH_35518,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Burkholderiales
DH_26000,Bacteria,Planctomycetota,Phycisphaerae,C86,NA,C86
DH_27556,Bacteria,Planctomycetota,Phycisphaerae,C86,NA,C86
DH_28944,Bacteria,Planctomycetota,Phycisphaerae,C86,NA,C86
DH_5481,Bacteria,Proteobacteria,Alphaproteobacteria,Caedibacterales,Caedibacteraceae,Caedibacterales
DH_8885,Bacteria,Proteobacteria,Alphaproteobacteria,Caedibacterales,Caedibacteraceae,Caedibacterales
DH_25660,Bacteria,Proteobacteria,Alphaproteobacteria,Caedibacterales,Caedibacteraceae,Caedibacterales
DH_141,Bacteria,Cyanobacteria,Vampirivibrionia,Caenarcaniphilales,NA,Caenarcaniphilales
DH_1114,Bacteria,Cyanobacteria,Vampirivibrionia,Caenarcaniphilales,NA,Caenarcaniphilales
DH_4208,Bacteria,Cyanobacteria,Vampirivibrionia,Caenarcaniphilales,NA,Caenarcaniphilales
DH_5398,Bacteria,Cyanobacteria,Vampirivibrionia,Caenarcaniphilales,NA,Caenarcaniphilales
DH_6349,Bacteria,Cyanobacteria,Vampirivibrionia,Caenarcaniphilales,NA,Caenarcaniphilales
DH_7601,Bacteria,Cyanobacteria,Vampirivibrionia,Caenarcaniphilales,NA,Caenarcaniphilales
DH_7606,Bacteria,Cyanobacteria,Vampirivibrionia,Caenarcaniphilales,NA,Caenarcaniphilales
DH_7913,Bacteria,Cyanobacteria,Vampirivibrionia,Caenarcaniphilales,NA,Caenarcaniphilales
DH_9780,Bacteria,Cyanobacteria,Vampirivibrionia,Caenarcaniphilales,NA,Caenarcaniphilales
DH_10357,Bacteria,Cyanobacteria,Vampirivibrionia,Caenarcaniphilales,NA,Caenarcaniphilales
DH_10748,Bacteria,Cyanobacteria,Vampirivibrionia,Caenarcaniphilales,NA,Caenarcaniphilales
DH_12773,Bacteria,Cyanobacteria,Vampirivibrionia,Caenarcaniphilales,NA,Caenarcaniphilales
DH_13461,Bacteria,Cyanobacteria,Vampirivibrionia,Caenarcaniphilales,NA,Caenarcaniphilales
DH_14473,Bacteria,Cyanobacteria,Vampirivibrionia,Caenarcaniphilales,NA,Caenarcaniphilales
DH_15483,Bacteria,Cyanobacteria,Vampirivibrionia,Caenarcaniphilales,NA,Caenarcaniphilales
DH_17239,Bacteria,Cyanobacteria,Vampirivibrionia,Caenarcaniphilales,NA,Caenarcaniphilales
DH_18515,Bacteria,Cyanobacteria,Vampirivibrionia,Caenarcaniphilales,NA,Caenarcaniphilales
DH_18894,Bacteria,Cyanobacteria,Vampirivibrionia,Caenarcaniphilales,NA,Caenarcaniphilales
DH_19433,Bacteria,Cyanobacteria,Vampirivibrionia,Caenarcaniphilales,NA,Caenarcaniphilales
DH_19483,Bacteria,Cyanobacteria,Vampirivibrionia,Caenarcaniphilales,NA,Caenarcaniphilales
DH_20419,Bacteria,Cyanobacteria,Vampirivibrionia,Caenarcaniphilales,NA,Caenarcaniphilales
DH_24472,Bacteria,Cyanobacteria,Vampirivibrionia,Caenarcaniphilales,NA,Caenarcaniphilales
DH_24704,Bacteria,Cyanobacteria,Vampirivibrionia,Caenarcaniphilales,NA,Caenarcaniphilales
DH_25233,Bacteria,Cyanobacteria,Vampirivibrionia,Caenarcaniphilales,NA,Caenarcaniphilales
DH_25530,Bacteria,Cyanobacteria,Vampirivibrionia,Caenarcaniphilales,NA,Caenarcaniphilales
DH_28640,Bacteria,Cyanobacteria,Vampirivibrionia,Caenarcaniphilales,NA,Caenarcaniphilales
DH_28940,Bacteria,Cyanobacteria,Vampirivibrionia,Caenarcaniphilales,NA,Caenarcaniphilales
DH_28962,Bacteria,Cyanobacteria,Vampirivibrionia,Caenarcaniphilales,NA,Caenarcaniphilales
DH_29042,Bacteria,Cyanobacteria,Vampirivibrionia,Caenarcaniphilales,NA,Caenarcaniphilales
DH_29375,Bacteria,Cyanobacteria,Vampirivibrionia,Caenarcaniphilales,NA,Caenarcaniphilales
DH_31223,Bacteria,Cyanobacteria,Vampirivibrionia,Caenarcaniphilales,NA,Caenarcaniphilales
DH_31629,Bacteria,Cyanobacteria,Vampirivibrionia,Caenarcaniphilales,NA,Caenarcaniphilales
DH_33415,Bacteria,Cyanobacteria,Vampirivibrionia,Caenarcaniphilales,NA,Caenarcaniphilales
DH_34397,Bacteria,Cyanobacteria,Vampirivibrionia,Caenarcaniphilales,NA,Caenarcaniphilales
DH_34542,Bacteria,Cyanobacteria,Vampirivibrionia,Caenarcaniphilales,NA,Caenarcaniphilales
DH_34951,Bacteria,Cyanobacteria,Vampirivibrionia,Caenarcaniphilales,NA,Caenarcaniphilales
DH_35163,Bacteria,Cyanobacteria,Vampirivibrionia,Caenarcaniphilales,NA,Caenarcaniphilales
DH_35388,Bacteria,Cyanobacteria,Vampirivibrionia,Caenarcaniphilales,NA,Caenarcaniphilales
DH_35397,Bacteria,Cyanobacteria,Vampirivibrionia,Caenarcaniphilales,NA,Caenarcaniphilales
DH_10856,Bacteria,Caldatribacteriota,JS1,NA,NA,Caldatribacteriota
DH_31143,Bacteria,Firmicutes,Clostridia,Caldicoprobacterales,Caldicoprobacteraceae,Caldicoprobacterales
DH_512,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_950,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_1140,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_1267,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_1546,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_1807,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_2170,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_3207,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_3280,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_5459,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_6159,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_6598,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_7099,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_7193,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_10456,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_11638,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_11889,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_12028,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_12482,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_12611,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_12931,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_13924,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_14991,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_16462,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_16824,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_17023,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_17207,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_17508,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_17639,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_17751,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_18096,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_18407,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_21285,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_21944,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_22398,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_22715,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_23965,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_24191,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_24310,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_25901,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_26930,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_27569,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_27801,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_27896,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_28150,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_29012,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_29930,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_30605,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_30843,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_31314,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_31602,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_32558,Bacteria,Calditrichota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichales
DH_242,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,Campylobacterales
DH_450,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Rs-M59 termite group,Campylobacterales
DH_501,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,Campylobacterales
DH_518,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,Campylobacterales
DH_556,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurimonadaceae,Campylobacterales
DH_558,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,Campylobacterales
DH_570,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,Campylobacterales
DH_581,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,Campylobacterales
DH_687,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,Campylobacterales
DH_760,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Rs-M59 termite group,Campylobacterales
DH_835,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,Campylobacterales
DH_847,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,NA,Campylobacterales
DH_1044,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,Campylobacterales
DH_1057,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,Campylobacterales
DH_1108,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,Campylobacterales
DH_1234,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,Campylobacterales
DH_1268,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurimonadaceae,Campylobacterales
DH_1312,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurimonadaceae,Campylobacterales
DH_1438,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurospirillaceae,Campylobacterales
DH_1449,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,Campylobacterales
DH_1512,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,Campylobacterales
DH_1515,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurimonadaceae,Campylobacterales
DH_1531,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,Campylobacterales
DH_1597,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,Campylobacterales
DH_1609,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Rs-M59 termite group,Campylobacterales
DH_1627,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurimonadaceae,Campylobacterales
DH_1631,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Rs-M59 termite group,Campylobacterales
DH_1671,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurospirillaceae,Campylobacterales
DH_1681,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurimonadaceae,Campylobacterales
DH_1791,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurimonadaceae,Campylobacterales
DH_1808,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Arcobacteraceae,Campylobacterales
DH_1846,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,NA,Campylobacterales
